Version,File Name,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,NR,ChgSetSize,MAX_ChgSet,AVG_ChgSet,Buggy
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericRequestor.java,20.0,15.0,10.0,16.0,15.0,8.0,2.0,16.0,10.0,8.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericResponder.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectRequestor.java,2.0,2.0,2.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectResponder.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java,59.0,31.0,19.666666666666664,40.0,18.0,13.333333333333332,3.0,21.0,10.0,7.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificResponder.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/FloatHistogram.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Histogram.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/IntegerHistogram.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsPlugin.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Stopwatch.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/RPCMetaTestPlugin.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/SimpleException.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/TestCompare.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/TestNamespaceReflect.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/TestNamespaceSpecific.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolDatagram.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolGeneric.java,46.0,46.0,46.0,46.0,46.0,46.0,1.0,6.0,6.0,6.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolGenericMeta.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolParsing.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolReflect.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolReflectMeta.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolSpecificMeta.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestLocalTransceiver.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestRpcPluginOrdering.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestSaslDigestMd5.java,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/FakeTicks.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/TestHistogram.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/TestStopwatch.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificData.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificDatumWriter.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroAsTextRecordReader.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroCollector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroJob.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroKey.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroKeyComparator.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroMapper.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroOutputFormat.java,22.0,22.0,22.0,6.0,6.0,6.0,1.0,4.0,4.0,4.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroRecordReader.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroReducer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroSerialization.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroTextOutputFormat.java,134.0,134.0,134.0,134.0,134.0,134.0,1.0,4.0,4.0,4.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroUtf8InputFormat.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroValue.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroWrapper.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/FsInput.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopCombiner.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopMapper.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducerBase.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileInputFormat.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileReader.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileRecordReader.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherData.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherInputFormat.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeyComparator.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeySerialization.java,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherMapRunner.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputFormat.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputService.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherPartitioner.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherRecordReader.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherReducer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroOutputFormat.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroTextOutputFormat.java,90.0,90.0,90.0,90.0,90.0,90.0,1.0,4.0,4.0,4.0,NO
11,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroTextSort.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestGenericJob.java,156.0,156.0,156.0,156.0,156.0,156.0,1.0,1.0,1.0,1.0,NO
11,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestReflectJob.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestSequenceFileReader.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestWeather.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestWordCount.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/test/java/org/apache/avro/mapred/WordCountUtil.java,16.0,13.0,8.0,8.0,8.0,4.0,2.0,9.0,5.0,4.5,NO
11,lang/java/mapred/src/test/java/org/apache/avro/mapred/tether/TestWordCountTether.java,127.0,127.0,127.0,127.0,127.0,127.0,1.0,5.0,5.0,5.0,YES
11,lang/java/mapred/src/test/java/org/apache/avro/mapred/tether/TetherTask.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/test/java/org/apache/avro/mapred/tether/TetherTaskRunner.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/test/java/org/apache/avro/mapred/tether/WordCountTask.java,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,NO
11,lang/java/tools/src/main/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NO
11,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileGetSchemaTool.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/tools/src/main/java/org/apache/avro/tool/FromTextTool.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/tools/src/main/java/org/apache/avro/tool/IdlTool.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/tools/src/main/java/org/apache/avro/tool/InduceSchemaTool.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/tools/src/main/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/tools/src/main/java/org/apache/avro/tool/Main.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/tools/src/main/java/org/apache/avro/tool/RpcSendTool.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/tools/src/main/java/org/apache/avro/tool/ToTextTool.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/tools/src/main/java/org/apache/avro/tool/Tool.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/tools/src/test/java/org/apache/avro/tool/TestJsonToFromBinaryFragmentTools.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/tools/src/test/java/org/apache/avro/tool/TestMain.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/tools/src/test/java/org/apache/avro/tool/TestRecodecTool.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/tools/src/test/java/org/apache/avro/tool/TestRpcReceiveAndSendTools.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/avro/src/main/java/org/apache/avro/file/LengthLimitedInputStream.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/avro/src/test/java/org/apache/avro/file/TestLengthLimitedInputStream.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/TestBulkData.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestNettyServerWithCallbacks.java,547.0,345.0,273.5,547.0,345.0,273.5,2.0,15.0,10.0,7.5,NO
11,lang/java/ipc/src/test/java/org/apache/avro/RandomData.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/avro/src/test/java/org/apache/avro/AvroTestUtil.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/avro/src/test/java/org/apache/avro/RandomData.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestNettyServer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolHttp.java,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,5.0,5.0,5.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpServer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyServer.java,6.0,5.0,3.0,-4.0,0.0,-2.0,2.0,10.0,10.0,5.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransceiver.java,293.0,208.0,146.5,133.0,110.0,66.5,2.0,15.0,10.0,7.5,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransportCodec.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StaticServlet.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolHttps.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolNetty.java,47.0,47.0,47.0,47.0,47.0,47.0,1.0,10.0,10.0,10.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/StatsPluginOverhead.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/TestStatsPluginAndServlet.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/FileSpanStorage.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/InMemorySpanStorage.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/SpanAggregator.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/SpanStorage.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/StaticServlet.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/Trace.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceClientServlet.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceCollection.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceNode.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TracePlugin.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TracePluginConfiguration.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/Util.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/SingletonTestingTracePlugin.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestBasicTracing.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestEndToEndTracing.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestFileSpanStorage.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestSpanAggregation.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestSpanTraceFormation.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestStaticServlet.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestTraceCollection.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestTraceConfigurations.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestTraceSingletons.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestTracingUtil.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/ipc/src/test/java/org/apache/avro/AvroTestUtil.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/tools/src/test/java/org/apache/avro/AvroTestUtil.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/avro/src/test/java/org/apache/avro/TestReflect.java,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,NO
11,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroAsTextInputFormat.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/avro/src/test/java/org/apache/avro/io/Perf.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
11,lang/java/mapred/src/test/java/org/apache/avro/mapred/{TestAvroAsTextInputFormat.java => TestAvroTextSort.java},3.0,3.0,3.0,-5.0,0.0,-5.0,1.0,4.0,4.0,4.0,NO
12,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
12,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java,165.0,139.0,82.5,158.0,138.0,79.0,2.0,40.0,36.0,20.0,NO
12,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/AbstractAvroMojo.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
12,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/IDLProtocolMojo.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
12,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/ProtocolMojo.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
12,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/SchemaMojo.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
12,lang/java/avro/src/main/java/org/apache/avro/Schema.java,51.0,51.0,51.0,31.0,31.0,31.0,1.0,0.0,0.0,0.0,NO
12,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroInputFormat.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
12,lang/java/avro/src/main/java/org/apache/avro/util/Utf8.java,13.0,13.0,13.0,1.0,1.0,1.0,1.0,36.0,36.0,36.0,NO
12,lang/java/avro/src/test/java/org/apache/avro/util/TestUtf8.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
12,lang/java/avro/src/main/java/org/apache/avro/Protocol.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
12,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificData.java,48.0,48.0,48.0,47.0,47.0,47.0,1.0,36.0,36.0,36.0,YES
12,lang/java/avro/src/main/java/org/apache/avro/io/BinaryData.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
12,lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilderBase.java,215.0,215.0,215.0,215.0,215.0,215.0,1.0,36.0,36.0,36.0,NO
12,lang/java/avro/src/main/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.0,36.0,36.0,NO
12,lang/java/ipc/src/test/java/org/apache/avro/TestSchema.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
12,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,149.0,149.0,149.0,149.0,149.0,149.0,1.0,36.0,36.0,36.0,NO
12,lang/java/avro/src/main/java/org/apache/avro/io/ParsingDecoder.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
12,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,2.0,2.0,2.0,-33.0,0.0,-33.0,1.0,36.0,36.0,36.0,NO
12,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileReadTool.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
12,lang/java/tools/src/test/java/org/apache/avro/tool/TestDataFileTools.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
12,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
12,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericData.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
12,lang/java/compiler/src/test/java/org/apache/avro/compiler/idl/TestIdl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
12,lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
12,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServlet.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
12,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestSaslAnonymous.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
12,lang/java/tools/src/main/java/org/apache/avro/tool/TetherTool.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
